product_id,client_id,transaction_id,transaction_datetime,regular_points_received,purchase_sum,store_id,product_quantity
367291859864,266610445675,246682280204,,,,305597371793,
240911823561,381243509526,692941657752,,,,712146823673,
227267431588,459014731875,454818884591,,,,603917225130,
662599031269,844488672067,876612784277,,,,712146823673,
232664185694,830066764883,672233002539,,,,807478936275,
235176154004,914818673982,324451628972,,,,781119228642,
460849122469,984149173445,896153003976,,,,358014846457,
708608875609,761875450586,878348137624,,,,232176237661,
700882982651,426938851354,441956006603,,,,829292569848,
181025568530,253024449054,813251889789,,,,208539507067,
692899368320,522488153732,359429098083,,,,564481552664,
539325326233,760402351803,215778480314,,,,947202214582,
634295275867,391511985595,186589089058,,,,517543492250,
871634643015,369474325259,695801426053,,,,554661965697,
904094465691,589765316987,805289223807,,,,554661965697,
247380039759,641250404142,529518609717,,,,871472192544,
896423429095,678055788743,220714173827,,,,299518146922,
801853487761,186787237715,717504436232,,,,743409665402,
240911823561,589635706455,155280227611,,,,829292569848,
330617513257,669823296928,767789870059,,,,947202214582,
259905498457,624516959116,358302072492,,,,416385541626,
754468453331,184094078146,774556600114,,,,209526046369,
250306133717,771603151249,331457415505,,,,237548949249,
326833009077,640574211393,658711162504,,,,946589176551,
513777618440,512410485619,382955795934,,,,294035037110,
883896217835,695790860011,130494257141,,,,424777496379,
275499677996,733133119910,308185525629,,,,743409665402,
593183020515,189314188469,387902688726,,,,253283920754,
215275147272,540613865702,953430547092,,,,416385541626,
588305889595,199996148975,706080607090,,,,714011193072,
532210003063,292540574998,137442671841,,,,392888615010,
707258958954,606450708385,871490406550,,,,205565887563,
399963907585,172938566719,627374139745,,,,391116653651,
509995325030,399458964293,102034865810,,,,564481552664,
174259571032,211003442740,259502523405,,,,946589176551,
394109273810,600240732389,725770501265,,,,292960052619,
243293678743,459014731875,419983596123,,,,814999139525,
837034109043,218032927049,541040569318,,,,628268833612,
711943689753,444668655377,444422488247,,,,346718785922,
293961159071,218226879594,875633286100,,,,814999139525,
683946846618,203932867949,954533003834,,,,900593700587,
936400393287,272161599160,368841759125,,,,420595904356,
301257555823,193265590017,302883770741,,,,757509584921,
306652299186,168671115929,298431116521,,,,517543492250,
200385475214,232729940350,860284817949,,,,205565887563,
297029236405,649915215651,431771525981,,,,814999139525,
560579089011,571132501101,178071213868,,,,375487304427,
509734467168,209668649203,499005671744,,,,871472192544,
116932359860,602532623215,930924025241,,,,912682812878,
889045419589,684711055275,968045438594,,,,543259007773,
555829784614,712569091532,925256479588,,,,196864875083,
118878219367,121410045222,312900080792,,,,743409665402,
485109400846,359306244532,619348650634,,,,157207493920,
749669379945,516195631435,253346748524,,,,525021713098,
584434357689,777648245653,101004904782,,,,358014846457,
105970865158,247553661429,551994548628,,,,712146823673,
924290228368,946652483269,803394312851,,,,263363010251,
543472593580,809045723041,968276814046,,,,284567925320,
887715153172,175081429137,488620736011,,,,391116653651,
484116763516,457986018914,951955418382,,,,950425999045,
379087855807,305046794517,361169012176,,,,263363010251,
591635414446,316168799905,910584526576,,,,237548949249,
521254080409,797594901721,254286974428,,,,205565887563,
807620044126,896450405860,515686558193,,,,462935518977,
779423641735,231012189582,985508375023,,,,554661965697,
125736051960,410439399043,464848728292,,,,465703030816,
792672610098,801540545115,663221987495,,,,627286525247,
284609772991,443475076056,725090013355,,,,171272124737,
656134582150,528249201197,890771897153,,,,516094030560,
805822996482,657453140677,572913709596,,,,423095783959,
898200882867,935842654908,132723845250,,,,219035008058,
249646378165,924450523161,971287187905,,,,651691628100,
317918383078,832688794455,178452069979,,,,292960052619,
606719041501,982598680149,191671783793,,,,416385541626,
700529804983,454487699314,629683308425,,,,240760600504,
295945744155,708273752694,771110264346,,,,153654884376,
752671306939,670621747022,687668775949,,,,157207493920,
111920855504,719059101837,452832148982,,,,253283920754,
742263720905,683189349170,467359876924,,,,991622771027,
709245801994,489414403554,391071821415,,,,465703030816,
345422414538,529313996335,193069693643,,,,462935518977,
174063530203,320426616752,777316188283,,,,900593700587,
999632453710,434793813196,261313013311,,,,757509584921,
271660312899,313460295349,630070053840,,,,423095783959,
878594326297,586478489924,152932364149,,,,423095783959,
761529466976,435444785507,498605866712,,,,814999139525,
560579089011,858361835693,701909493507,,,,912574563562,
645177688864,976195411180,577791314087,,,,358014846457,
817730503034,757644885486,681079611624,,,,391116653651,
629132130164,278097976400,937308107541,,,,326025971076,
342205711732,433577125645,480195278891,,,,859434698592,
417998643069,402603511904,654603411774,,,,219035008058,
394109273810,471326231469,938196764052,,,,326025971076,
290978957967,397528020138,245808621669,,,,447756100192,
583489181373,129080552894,437696204526,,,,618492654367,
292499692072,356318592002,927710080295,,,,157207493920,
508997140846,813394586966,447252741973,,,,738632103651,
207976921528,733133119910,689210696152,,,,824992601537,
275347992353,306932195572,246855924466,,,,423095783959,
174259571032,563883442138,302754232523,,,,829292569848,
609348527622,488357400147,302232406260,,,,237548949249,
433357986319,358553961506,185992635714,,,,807478936275,
539325326233,967673942204,731223636007,,,,516094030560,
216394080831,158587319049,649788062740,,,,950425999045,
786021749087,364699746664,733130208047,,,,447756100192,
834663474115,314726498180,279571891359,,,,508942457774,
394109273810,665684447029,507290179689,,,,423095783959,
345422414538,544272246183,592343388014,,,,253283920754,
345422414538,422059629523,246373595979,,,,420595904356,
770149822826,445725081485,443575543380,,,,554661965697,
779346652075,143825746624,241393940640,,,,449168015798,
133209698850,666014121320,659856496098,,,,153654884376,
237768222836,634456447135,802358734012,,,,829292569848,
255934821418,640574211393,254470576638,,,,946589176551,
259063438902,578436746510,306054016470,,,,209526046369,
725619947647,626006405086,459356804633,,,,423095783959,
468978045636,271703337463,569162119210,,,,416385541626,
842547884889,898276316318,764891206624,,,,208539507067,
351378044558,544910514865,377608953697,,,,516094030560,
691670177665,450809002893,487415060410,,,,576559021737,
277153130385,821239385873,916904956881,,,,253845975310,
272230459369,205116147675,195684111458,,,,292960052619,
985276604790,770700366536,988928799529,,,,829292569848,
459767405710,692235439123,585205775873,,,,525021713098,
689120930965,906234881500,928425408285,,,,777883494806,
940384645169,114292569144,992723604302,,,,290926398182,
383704049570,757414397765,483515424104,,,,358014846457,
684652918115,451444499883,347264286545,,,,456395747396,
950047897184,202910162745,722553410466,,,,758575107084,
696213573843,352085114396,483074598849,,,,505915037774,
865113412578,659576605209,488378635395,,,,919763430820,
738464379833,638330276413,704927634826,,,,391116653651,
261483353827,793150551803,445621518601,,,,919763430820,
497623642993,153084763654,872345674134,,,,100847586407,
790048187204,708614847293,729629675492,,,,240760600504,
649692245219,874141430438,115291357620,,,,395109724137,
613122726887,712016680849,746807509949,,,,100847586407,
454957736141,120037151170,867894887903,,,,115760484401,
790712724429,597864688984,568700052048,,,,690171927227,
984967211671,762016665150,642030369386,,,,576559021737,
475992094076,158733708533,846232692322,,,,871472192544,
950047897184,289963137745,769147699704,,,,777883494806,
340151193961,831122923080,132071527510,,,,522931979811,
615231781356,424640340774,144708004759,,,,991622771027,
836832787745,665000218451,375940536100,,,,632064406849,
402074547010,935710803016,711599396078,,,,712146823673,
261483353827,622078369837,495142726400,,,,991622771027,
521627073415,173847103419,408868646151,,,,700934678209,
745340738517,960475515173,934796750493,,,,305597371793,
149022013620,793451922008,667145333290,,,,276764996624,
975845001872,469807233997,333811945326,,,,375487304427,
194281018443,696652313038,102599141729,,,,904270309580,
245665331957,708614847293,948950841013,,,,859434698592,
676690469641,236563763313,519156362241,,,,395109724137,
122597065951,141048839488,841604388673,,,,444725523384,
554918361647,228983585857,486223602108,,,,439272290323,
792672610098,886021706980,504596639251,,,,889649922254,
468978045636,762112138000,451745517641,,,,632064406849,
754468453331,118880290512,517727847363,,,,811081363758,
163016622896,549889212803,736519647135,,,,829292569848,
212870786925,663976981126,647292817176,,,,777883494806,
326833009077,825322493282,364807094102,,,,656211529432,
103215619444,302176861768,370996588386,,,,540690333095,
823224819883,311385339146,591691499296,,,,208539507067,
186993485215,103857331227,111146069762,,,,424777496379,
159438204010,637358442628,493062801968,,,,777883494806,
817198851093,565018933931,129113379572,,,,292960052619,
174063530203,340744342173,265157986583,,,,305597371793,
630627353063,594655088281,614101354563,,,,757509584921,
474647889666,274828853664,625184448394,,,,900593700587,
199616226853,552593413800,645642775789,,,,384003846148,
911078202350,593690717103,790533855076,,,,757509584921,
168345136160,759838877672,608556515791,,,,237548949249,
798433101867,631933028778,337981354425,,,,416385541626,
227635640778,140462656276,612397969050,,,,743409665402,
798433101867,847539041454,347765914505,,,,627286525247,
565403710840,736015621456,478565863829,,,,131177760182,
687722111061,111310899390,623595326540,,,,517543492250,
598326616513,316420378739,905803229374,,,,564481552664,
817730503034,620332925886,269687413933,,,,811081363758,
715127111417,491013877424,239564932434,,,,276764996624,
532774658770,228154253880,222608839408,,,,439272290323,
790712724429,865398247946,625076905594,,,,444725523384,
543471649865,990528665739,933917854628,,,,543259007773,
318027897681,562149707680,104606298776,,,,541083999080,
475429889117,609249351657,147508869594,,,,947202214582,
684652918115,499751429362,573847685269,,,,919763430820,
302376199506,757777722425,320837448900,,,,483378344431,
580114937906,235179265653,800851638617,,,,420595904356,
495434615981,443534152301,474540269090,,,,781119228642,
471467835883,557187907001,656111880691,,,,576559021737,
577391060723,936856961644,979141306115,,,,568616642607,
826927597780,344820012765,643460147935,,,,773799305894,
828394355009,404857631706,347461071661,,,,656211529432,
325917043412,508215377475,518742026574,,,,115760484401,
255897743578,926580074791,399589869142,,,,912574563562,
612574434107,232729940350,217000698375,,,,449168015798,
742263720905,193402716853,288581549118,,,,824992601537,
998120650506,468651142513,698090261909,,,,263363010251,
179599389268,393241706863,790813583944,,,,115760484401,
565268610758,100054081160,278581009462,,,,738632103651,
823409926120,583410992308,766073911812,,,,171272124737,
249510420773,753912178978,259821867485,,,,700934678209,
435067714759,201402275445,599090865249,,,,603917225130,
324185084966,458617578065,316260146177,,,,391116653651,
681646707450,748532140238,740941569359,,,,131177760182,
760789367907,744089549856,618140136861,,,,346718785922,
644979806182,734370740095,904060253977,,,,462935518977,
510756394624,524769946548,886562637194,,,,157207493920,
890341646916,950839960161,237033887131,,,,712146823673,
458606989716,914078828097,938067112338,,,,392888615010,
133664836470,307225363914,906725694826,,,,758575107084,
106679038826,901104599040,819492194615,,,,603917225130,
214748780928,206732299625,499487042864,,,,462935518977,
383032330141,509313788221,362691122049,,,,603917225130,
628888036744,713893105234,374004777420,,,,439272290323,
509995325030,695275394694,687194785692,,,,294035037110,
179138916535,869800584631,340493509519,,,,656211529432,
406081880417,971071841984,883984945300,,,,162357401998,
695662185894,482399234253,322866999002,,,,263363010251,
475429889117,409760866746,581407506478,,,,131177760182,
218744610494,704105121348,314598940036,,,,391116653651,
667984874730,900840580133,252174401312,,,,391116653651,
790217640237,211050105662,549701997615,,,,714011193072,
885886619824,159424426859,259008684585,,,,358014846457,
655653368151,648614274979,495512525195,,,,449168015798,
674953788639,793299557805,632015980440,,,,253283920754,
565403710840,183357979790,994621421454,,,,656211529432,
335602733962,247692959369,631868096906,,,,651691628100,
689356736407,427530335387,882451665131,,,,807478936275,
322919461988,782351451542,357746243398,,,,950425999045,
706750665784,483913038991,102281162890,,,,294035037110,
667622999203,560613361263,954033025594,,,,305505148356,
725037118145,531080559638,938780829122,,,,292960052619,
804865415736,875709995274,334214732224,,,,947202214582,
691670177665,793497310596,316723731197,,,,305597371793,
391347291217,440650292885,632479065273,,,,543259007773,
913075792795,878214637532,377857648740,,,,131177760182,
776536044711,331171403383,127661375566,,,,240760600504,
589087518269,531670956007,318445713492,,,,714011193072,
878594326297,436795982232,371748768198,,,,456395747396,
871634643015,778595607543,364106270117,,,,714011193072,
321790501671,775706984183,911029560684,,,,423095783959,
116932359860,924745914108,547859695304,,,,420595904356,
725960143137,860128774174,936866787738,,,,946589176551,
877041297113,514454707283,475107082190,,,,115760484401,
334398557406,539719812124,780490994720,,,,253845975310,
110045182676,184569270638,300526713349,,,,889649922254,
581405796752,900536190684,673719008871,,,,517543492250,
805822996482,613085481014,364369223141,,,,196864875083,
855128985134,542958087029,868836791567,,,,603917225130,
774151773092,649845315833,196312855245,,,,232176237661,
493290110285,544480527865,317186946437,,,,290926398182,
118878219367,166257078452,187476559623,,,,656211529432,
517698904360,553486883032,780346699938,,,,239071885536,
134926913643,286029771847,734771849921,,,,919763430820,
416127755109,661733891959,284187295912,,,,568616642607,
565268610758,611290297010,792699932403,,,,395109724137,
995350581054,148389688514,850252524145,,,,712146823673,
742263720905,702049498151,153974285021,,,,912682812878,
231605750228,802466593939,241326840006,,,,656211529432,
764623016420,163293488790,538991940133,,,,919763430820,
513777618440,806275154013,892435441597,,,,299518146922,
655592126536,737397073782,857880960068,,,,651691628100,
462761141946,711578499445,428524924764,,,,292960052619,
876075056513,169845817425,189510143155,,,,564481552664,
803355851594,353898135778,901162365559,,,,392888615010,
564631284931,404668403274,175653314590,,,,807478936275,
667887127574,936442239561,444364679249,,,,543259007773,
277145799280,516064618633,545123865371,,,,416385541626,
885886619824,370217028515,898738777863,,,,305505148356,
576661691256,306161452849,500183398044,,,,326025971076,
547530386672,470836263314,550108137736,,,,483378344431,
761239148005,543225170214,921077339050,,,,603917225130,
946530767405,974376123828,574480402957,,,,391116653651,
523642084934,973614439505,330188399848,,,,522931979811,
555377415658,222886031687,978087370364,,,,541083999080,
718036793376,821239385873,935433289351,,,,439272290323,
804865415736,602876587352,882326254578,,,,690171927227,
603608817745,502245287434,148815889102,,,,232176237661,
522061514380,900660232398,899476155172,,,,651691628100,
785908001970,431842255401,469356182013,,,,564700922884,
897371541262,745467069524,640468384531,,,,153654884376,
420643320368,427530335387,796224277764,,,,757509584921,
884872224222,503185625362,422389108409,,,,656211529432,
911413648903,172599722099,787629105385,,,,824992601537,
769178672181,942712872639,312901332525,,,,219035008058,
916250395657,555489831112,965732101700,,,,627286525247,
984005055236,607336727563,437190189176,,,,115760484401,
968582159955,706357442185,782841774517,,,,253283920754,
618354066711,202910162745,507054511834,,,,528043314070,
354686573483,742253426719,434569613905,,,,528043314070,
882314443765,823005151147,565714329592,,,,115760484401,
691703021841,658418795382,244398562237,,,,253283920754,
707934728048,765494920218,687801840677,,,,900593700587,
760789367907,796778759904,273439223453,,,,690171927227,
545100943339,183448023625,953070364421,,,,131177760182,
805316321719,428488669443,299844169228,,,,219035008058,
752671306939,548464074536,947615752884,,,,157207493920,
698426751572,537592177295,188410380254,,,,187648245479,
656134582150,665722375810,843546720457,,,,416385541626,
800896653057,781139118632,633419901884,,,,543259007773,
742318240150,293792284688,800677361049,,,,541083999080,
573747242054,783569646213,275214002097,,,,829292569848,
896423429095,298513241747,404227607493,,,,758575107084,
674953788639,982440261655,486219513561,,,,384003846148,
104624965474,634423016483,105554019333,,,,871472192544,
938746091918,481994775064,505119417097,,,,991622771027,
890787794393,140532447579,170400355393,,,,541083999080,
547946090484,764177049971,850302839762,,,,465703030816,
218744610494,105259995150,871128259040,,,,219035008058,
756331549477,620907919151,893018961498,,,,292960052619,
472870139823,470976698094,159972675167,,,,239071885536,
589586423922,171614061357,143934999402,,,,420595904356,
785908001970,742253426719,891985548867,,,,305505148356,
541531167256,447711936196,969010968616,,,,900593700587,
837034109043,271133564941,371383510386,,,,439272290323,
703571714639,126891570191,144823796107,,,,522931979811,
138823242475,494949989962,297799668751,,,,743409665402,
110045182676,183357979790,790058152837,,,,237548949249,
987432368495,960418844005,365700808175,,,,900593700587,
646934704248,808110644667,253642339543,,,,423095783959,
577391060723,932896258372,428803699650,,,,758575107084,
106679038826,762020229890,136316282568,,,,424777496379,
481742748556,539879618702,442067711100,,,,829292569848,
859762882875,559239572979,992033171110,,,,528043314070,
205738273016,260357086029,188136119643,,,,618492654367,
418677900130,345283072740,322170895352,,,,416385541626,
674565089769,697800037991,873190434969,,,,777883494806,
100327052207,831130620880,986099551772,,,,528043314070,
960541573271,193668372431,251740118164,,,,554661965697,
120087030652,425252744475,203515409559,,,,528043314070,
897371541262,534678305417,586395265288,,,,162357401998,
396421806439,562231915292,188099377769,,,,196864875083,
228732611971,780762835266,767471589384,,,,162357401998,
198089251723,336117667380,350860083811,,,,209526046369,
296486452435,952675975722,804269141226,,,,447756100192,
893770815544,664585305755,192001349824,,,,196882904589,
803355851594,326259226304,175713286603,,,,568616642607,
535798169882,695554147458,360328406775,,,,554661965697,
551967509706,385197542703,895583172579,,,,714011193072,
874191011596,254529882488,837025268543,,,,632064406849,
255897743578,971425875908,342656758522,,,,444725523384,
554918361647,474672817817,506741444619,,,,859434698592,
812849334707,788716079382,971429144330,,,,232176237661,
340151193961,480243365137,609418750164,,,,462935518977,
523642084934,833949248138,168826812988,,,,758575107084,
585255671835,972578596175,573825666647,,,,889649922254,
823224819883,116297473661,610984605371,,,,628268833612,
306882983547,887136366312,822435223089,,,,904270309580,
469415110401,144435852680,866498427963,,,,444725523384,
406081880417,895501657357,593555647195,,,,603917225130,
858965911925,566440969084,925317191370,,,,618492654367,
676690469641,531670956007,488319048857,,,,632064406849,
889470516787,266579062869,646583337555,,,,700934678209,
439557287507,237359334306,415182413687,,,,456395747396,
482226379667,179568316741,502748592106,,,,294035037110,
471524704330,691089533082,468634888296,,,,946589176551,
477100370308,592520812552,888456290861,,,,632064406849,
658976274028,758775516524,229080211179,,,,232176237661,
102066408645,433072777906,903041046881,,,,290926398182,
967964738407,618355557097,866470023062,,,,700934678209,
592491142666,202409947052,947667207261,,,,811081363758,
525535773119,657387197892,798970985789,,,,807478936275,
321790501671,199023872105,920385058706,,,,714011193072,
987432368495,291568505129,230825944854,,,,153654884376,
322744343862,958938013031,830481406580,,,,777883494806,
259905498457,294523439480,204718047705,,,,900593700587,
179054842971,901131066081,411909112574,,,,950425999045,
388655073986,867021068837,372393201592,,,,187648245479,
481417935415,436710638289,778001571716,,,,516094030560,
559474685273,407762254470,856084519823,,,,305505148356,
754468453331,701675022272,464914697240,,,,292960052619,
918925411278,648970546985,797316248622,,,,618492654367,
794738319495,550217846936,201672343214,,,,516094030560,
247091245156,125271625828,556076874917,,,,157207493920,
941209580556,737383179997,230252452503,,,,517543492250,
298397850025,403890372328,561852153990,,,,153654884376,
426619736048,942539514415,529763545690,,,,946589176551,
163336329912,206619123883,212607663932,,,,919763430820,
779346652075,224965787331,346629159988,,,,656211529432,
707258958954,683959917866,487118766566,,,,656211529432,
357981809145,413165226873,287233803205,,,,292960052619,
655592126536,335797688110,322346046289,,,,284567925320,
549713195531,279134880375,703212007716,,,,758575107084,
511035166827,317123421154,871404299490,,,,829292569848,
919206789381,930610768966,667253106615,,,,305597371793,
227267022001,991421634079,666939865634,,,,239071885536,
464877695631,835766372855,703491352212,,,,439272290323,
984876247991,480243365137,512977050474,,,,603917225130,
290901739859,739193084683,193684695897,,,,900593700587,
417287246449,826622821895,358151010503,,,,465703030816,
918925411278,751525305187,596157982750,,,,508942457774,
227635640778,542298555166,980290268165,,,,253845975310,
646198729476,160903100568,338427808660,,,,205565887563,
633755106232,806102789666,358164394743,,,,239071885536,
999632453710,656752241173,321001884526,,,,700934678209,
656134582150,926691214279,661630781934,,,,447756100192,
103215619444,124380358518,677939399236,,,,157207493920,
945623750020,132522441451,319737603914,,,,196882904589,
290978957967,967829396757,817290624253,,,,900593700587,
876075056513,668799583088,566384932866,,,,423095783959,
984967211671,450686609937,928221576262,,,,690171927227,
254986009555,111923191521,607439224556,,,,299518146922,
336711363755,923740810048,284709391046,,,,871472192544,
873345314045,291657692267,603888633406,,,,946589176551,
120087030652,544480527865,407547536533,,,,358014846457,
942790060732,362192770780,279060162878,,,,375487304427,
179054842971,672896662177,835242652440,,,,781119228642,
804865415736,369885369121,943825954643,,,,290926398182,
938044583942,327816644688,371494951460,,,,196882904589,
209845095341,266250521897,879616626257,,,,889649922254,
113708273867,664823090680,140541548656,,,,456395747396,
423280934707,539134452982,851968087661,,,,444725523384,
797055227886,982248268974,949329563156,,,,811081363758,
706750665784,829864655144,798634729200,,,,416385541626,
484674324269,793497310596,412918680981,,,,375487304427,
612574434107,300443622884,562944164290,,,,947202214582,
555829784614,571329189880,818566168241,,,,522931979811,
159438204010,566096977809,550687731369,,,,859434698592,
558484078254,379640466848,592008845091,,,,568616642607,
630289474277,597992841810,768719929056,,,,115760484401,
978015800620,888783404909,463222510667,,,,950425999045,
322919461988,485682117800,553729308186,,,,508942457774,
256269189647,825841407326,170282324174,,,,568616642607,
417737218574,131973052351,673766198800,,,,554661965697,
505214099507,360722103195,611484425093,,,,517543492250,
871447489804,337109437154,513447044870,,,,516094030560,
806106758895,204582860226,504206463279,,,,375487304427,
709245801994,352726061398,736157688377,,,,814999139525,
646934704248,607601174603,502869951438,,,,807478936275,
284609772991,700865492066,187418903238,,,,859434698592,
714175090074,560615846423,670970558295,,,,946589176551,
984967211671,853867674957,844132602660,,,,757509584921,
742318240150,990293000943,269433315487,,,,528043314070,
646934704248,952678432042,437955590241,,,,757509584921,
667497806616,108008650735,453092365831,,,,395109724137,
566812319351,415222240393,589828012823,,,,208539507067,
287442376282,601764668897,743328423575,,,,444725523384,
956222389054,330753726793,558579649189,,,,807478936275,
178740637626,287923430458,977319412616,,,,627286525247,
557884757218,695421677396,783816507460,,,,525021713098,
174063530203,688209933844,181897993950,,,,153654884376,
622250781045,899951917306,733910730058,,,,392888615010,
615231781356,982440261655,967177522815,,,,912574563562,
871634643015,226870656162,226164650799,,,,947202214582,
304877384222,424774245615,932223312700,,,,209526046369,
119542255292,688227302406,428403456207,,,,294035037110,
255439314645,908799049811,174897741204,,,,253283920754,
573747242054,980044944724,539541516295,,,,239071885536,
713235365807,202688226447,502491267815,,,,375487304427,
152153135660,290719023310,151316585688,,,,541083999080,
510057889432,679898698150,979442672457,,,,947202214582,
506179021322,469346887584,323915602353,,,,290926398182,
814937661524,608204523692,886390993663,,,,424777496379,
716307221056,803296311204,322357082492,,,,618492654367,
881864347395,727111634995,438015703149,,,,423095783959,
924290228368,580306916829,964309353063,,,,627286525247,
190749389719,883304026535,966980327105,,,,859434698592,
587313255137,216801083446,378312792296,,,,946589176551,
603268116134,435478513628,871839543714,,,,576559021737,
555829784614,796333798010,225870824730,,,,153654884376,
116932359860,881119784473,311902815767,,,,395109724137,
539325326233,924450523161,547609055899,,,,505915037774,
214748780928,934073633977,814155966246,,,,946589176551,
445875583055,357949591616,138985625562,,,,420595904356,
183796822544,171802690040,340664929502,,,,576559021737,
228732611971,592793313548,924155379339,,,,292960052619,
423922044389,952675975722,457886705615,,,,947202214582,
367694699447,971425875908,470312125618,,,,516094030560,
158223297812,110419749295,318284491430,,,,290926398182,
580285310926,839456866627,553376411151,,,,505915037774,
110045182676,299080077991,989559080795,,,,253283920754,
734544663847,215626054735,358894683230,,,,690171927227,
834490739363,274556834613,904034678713,,,,157207493920,
322919461988,184574612960,364371575221,,,,656211529432,
950047897184,506446501920,372554485551,,,,757509584921,
921040637397,472457576444,822489386513,,,,743409665402,
834663474115,340537106896,260777186595,,,,807478936275,
674953788639,513746717972,558987119960,,,,420595904356,
551967509706,368502107304,593706705549,,,,632064406849,
417287246449,278367652197,271520903122,,,,627286525247,
788656080324,483913038991,357717742176,,,,517543492250,
980587116215,188689469560,847990323422,,,,900593700587,
451277055671,216826143980,352832886525,,,,326025971076,
384608426948,631981502273,871075851238,,,,171272124737,
319525090442,571132501101,679196401859,,,,392888615010,
392798977043,418137976181,409224794832,,,,758575107084,
227267431588,877034869689,405646695581,,,,564700922884,
772613566314,510892911951,418056168551,,,,358014846457,
406081880417,940413578662,197259833876,,,,564481552664,
137736809713,477745381806,434106138223,,,,628268833612,
957681782542,501813626515,965800789295,,,,777883494806,
549165153096,657433689637,311475114075,,,,690171927227,
356358228124,346036794218,135947401244,,,,423095783959,
683946846618,626727478217,799107985862,,,,950425999045,
101990937819,604269737308,936445102872,,,,517543492250,
445382890506,739983572580,276450347890,,,,603917225130,
824426556561,678038689688,958181827427,,,,632064406849,
803355851594,249333426187,810626123292,,,,416385541626,
134926913643,916793297828,370878817689,,,,439272290323,
560579089011,693902979384,815908842491,,,,375487304427,
240911823561,649853656284,661899404942,,,,700934678209,
779346652075,979186031480,953752177341,,,,462935518977,
435067714759,283485625809,919446812645,,,,444725523384,
163336329912,101547609798,579754083089,,,,232176237661,
439557409177,496089673220,911476786521,,,,627286525247,
649692245219,577618333146,778358437041,,,,811081363758,
555377415658,386508521484,482041405852,,,,525021713098,
417287246449,605689569374,152030474320,,,,522931979811,
322919461988,844472351017,423158907406,,,,276764996624,
305249560800,382803136803,654880967997,,,,859434698592,
770445059708,757270744582,348523474537,,,,240760600504,
744963106710,370508369069,702606842570,,,,508942457774,
889045419589,583267734323,982283230238,,,,284567925320,
511014983214,981295425620,485806581556,,,,564481552664,
865113412578,569772604504,401342388074,,,,391116653651,
398204487755,542228995762,909640075005,,,,391116653651,
254986009555,109636978397,886311040158,,,,814999139525,
743489557701,145079374380,417564239978,,,,829292569848,
118219646840,960320907467,227650542391,,,,525021713098,
884107335924,283883123585,234669063878,,,,773799305894,
197503188732,844699779509,439739946622,,,,392888615010,
704467898983,182266489476,834402235502,,,,253845975310,
