product_id,level_1,level_2,level_3,level_4,brand_name,product_name,product_price,first_issue_date
335231814263,,,,,BenQ,BenQ PD Series,,2022-03-07T06:32:29.000+07:00
392798977043,,,,,Yuneec,Yuneec Breeze,,2020-11-23T08:26:20.000+07:00
521091194482,,,,,Vivo,Vivo V21,,2022-10-22T10:51:58.000+07:00
906155263918,,,,,BenQ,BenQ SW Series,,2021-02-25T07:16:39.000+07:00
504258672706,,,,,HP,Pavilion,,2020-11-29T20:50:08.000+07:00
790712724429,,,,,Realme,Realme 8,,2020-07-01T15:45:02.000+07:00
645555478240,,,,,Toshiba,Toshiba Tecra,,2024-03-08T04:05:18.000+07:00
559678928659,,,,,Hubsan,Hubsan H501S,,2024-10-08T13:45:26.000+07:00
573747242054,,,,,DBPOWER,DBPOWER MJX X400W,,2021-07-28T01:39:02.000+07:00
287442376282,,,,,TCL,BlackBerry,,2022-02-01T08:36:48.000+07:00
511035166827,,,,,Syma,Syma X5C,,2024-02-27T23:39:19.000+07:00
272195531572,,,,,Tecno,Tecno Camon,,2024-10-15T15:41:37.000+07:00
749669379945,,,,,BenQ,BenQ PD Series,,2024-03-09T08:40:04.000+07:00
703489712638,,,,,Vivo,Vivo Y20,,2021-09-08T02:12:32.000+07:00
662599031269,,,,,Fujitsu,Fujitsu Lifebook,,2021-01-14T18:10:26.000+07:00
995350581054,,,,,HyperX,HyperX Cloud,,2023-08-08T11:56:59.000+07:00
814278529769,,,,,Contixo,Contixo F22,,2022-05-04T12:27:33.000+07:00
613122726887,,,,,Infinix,Infinix Hot,,2022-09-08T04:12:43.000+07:00
656134582150,,,,,Huawei,Mate Series,,2020-10-13T19:21:51.000+07:00
214170533621,,,,,Yuneec,Yuneec Typhoon,,2023-03-01T01:13:37.000+07:00
116932359860,,,,,Corsair,Corsair K70,,2021-03-16T12:38:32.000+07:00
945623750020,,,,,Holy Stone,Holy Stone HS110D,,2020-08-22T22:52:11.000+07:00
666183494622,,,,,Yuneec,Yuneec Typhoon,,2024-08-03T02:22:06.000+07:00
533903385836,,,,,Autel Robotics,Autel EVO,,2020-09-11T10:12:51.000+07:00
691179546014,,,,,Realme,Realme Narzo,,2021-07-03T04:58:32.000+07:00
334116677127,,,,,Dell,XPS,,2020-01-19T21:12:09.000+07:00
277153130385,,,,,Skydio,Skydio X2,,2020-02-24T17:01:59.000+07:00
770445059708,,,,,Vivo,Vivo Y20,,2023-06-11T11:36:53.000+07:00
796352723415,,,,,Contixo,Contixo F18,,2020-02-27T00:01:26.000+07:00
356358228124,,,,,Oppo,A Series,,2024-04-19T08:11:35.000+07:00
557884757218,,,,,Razer,Razer Phone,,2022-08-28T04:11:32.000+07:00
880249419526,,,,,Huawei,Nova Series,,2020-08-27T14:46:46.000+07:00
411888035023,,,,,Syma,Syma X5C,,2021-11-07T17:00:56.000+07:00
929289805276,,,,,Corsair,Corsair M65,,2023-04-10T06:16:33.000+07:00
952019184907,,,,,Nokia,Nokia 5,,2022-09-23T20:05:04.000+07:00
642414851379,,,,,TCL,BlackBerry,,2022-12-25T17:14:10.000+07:00
508797808220,,,,,Dell,XPS,,2022-10-11T08:58:16.000+07:00
591599839987,,,,,Corsair,Corsair K70,,2020-01-13T00:29:14.000+07:00
706053212109,,,,,Samsung,Galaxy Watch,,2021-07-14T17:53:05.000+07:00
683946846618,,,,,HyperX,HyperX Alloy,,2024-11-22T15:10:52.000+07:00
874191011596,,,,,JJRC,JJRC H37,,2023-04-11T00:48:08.000+07:00
598122311566,,,,,BenQ,BenQ SW Series,,2022-05-17T06:27:01.000+07:00
511014983214,,,,,TCL,Alcatel,,2023-01-19T06:38:15.000+07:00
334398557406,,,,,Apple,MacBook,,2022-05-25T22:46:11.000+07:00
383411342798,,,,,HyperX,HyperX Alloy,,2020-06-10T09:19:53.000+07:00
286229055831,,,,,LG,LG K,,2021-03-31T21:15:10.000+07:00
591210706016,,,,,JJRC,JJRC H68,,2021-12-02T12:59:41.000+07:00
163296465020,,,,,Motorola,Moto Z,,2022-10-13T18:41:33.000+07:00
841550639452,,,,,HyperX,HyperX Alloy,,2024-06-01T11:00:45.000+07:00
247380039759,,,,,D-Link,DIR Series,,2024-07-24T01:13:19.000+07:00
367291859864,,,,,ZTE,ZTE Axon,,2020-09-18T11:48:59.000+07:00
200473210016,,,,,Samsung,Galaxy Note,,2021-12-08T17:25:18.000+07:00
667887127574,,,,,Sony,Bravia,,2021-02-18T00:29:44.000+07:00
420643320368,,,,,Tecno,Tecno Camon,,2021-11-30T03:58:24.000+07:00
667497806616,,,,,HP,Envy,,2024-02-19T04:56:41.000+07:00
276391606294,,,,,Canon,Canon EOS,,2020-05-31T23:32:51.000+07:00
596633627712,,,,,Snaptain,Snaptain SP350,,2022-07-19T22:41:48.000+07:00
572316590947,,,,,Motorola,Moto G,,2021-04-20T22:18:38.000+07:00
225085095498,,,,,Vivo,Vivo X Series,,2025-03-10T19:37:40.000+07:00
105484978192,,,,,Autel Robotics,Autel X-Star,,2022-07-30T05:47:12.000+07:00
271962206670,,,,,Skydio,Skydio 2,,2021-07-07T13:44:20.000+07:00
786661129794,,,,,Linksys,WRT,,2020-07-20T21:47:29.000+07:00
848895471709,,,,,Tecno,Tecno Spark,,2020-10-30T01:24:46.000+07:00
531812568780,,,,,Syma,Syma X8G,,2021-02-13T03:52:03.000+07:00
201467419191,,,,,Contixo,Contixo F22,,2020-08-01T19:30:11.000+07:00
871090688736,,,,,Fujitsu,Fujitsu Stylistic,,2023-07-28T04:34:47.000+07:00
424411828086,,,,,Yuneec,Yuneec Typhoon,,2023-02-21T19:29:52.000+07:00
969175108460,,,,,Epson,Epson EcoTank,,2020-06-30T08:28:45.000+07:00
855681108669,,,,,Sony,PlayStation,,2021-09-20T05:56:20.000+07:00
309424688078,,,,,Netgear,Nighthawk,,2022-07-29T15:03:20.000+07:00
681006517640,,,,,Realme,Realme Narzo,,2021-11-15T06:50:36.000+07:00
379087855807,,,,,Sony,Xperia,,2023-12-30T11:56:47.000+07:00
263883110581,,,,,Netgear,Nighthawk,,2021-01-13T12:45:32.000+07:00
318027897681,,,,,OnePlus,OnePlus Nord,,2023-01-15T16:54:42.000+07:00
771886869223,,,,,Alcatel,Alcatel 1,,2024-09-21T04:20:33.000+07:00
474647889666,,,,,Ruko,Ruko F11 Pro,,2022-07-25T21:08:07.000+07:00
523642084934,,,,,Logitech,Logitech G,,2023-12-11T22:14:00.000+07:00
246043315841,,,,,Fujifilm,Fujifilm GFX,,2020-04-25T14:27:17.000+07:00
106721890837,,,,,Acer,Predator,,2022-05-21T04:19:03.000+07:00
417998643069,,,,,Contixo,Contixo F22,,2020-02-24T17:45:50.000+07:00
459767405710,,,,,Potensic,Potensic D85,,2022-05-01T06:30:16.000+07:00
940615450626,,,,,Xiaomi,Poco Series,,2022-06-01T11:11:31.000+07:00
756331549477,,,,,Canon,Canon PIXMA,,2024-07-11T00:42:06.000+07:00
655592126536,,,,,Potensic,Potensic D80,,2024-07-16T03:08:31.000+07:00
785908001970,,,,,Alcatel,Alcatel 3,,2020-09-27T16:26:31.000+07:00
815758409389,,,,,LG,LG G,,2020-07-01T20:41:28.000+07:00
898200882867,,,,,Infinix,Infinix Hot,,2023-07-01T09:14:50.000+07:00
953741457530,,,,,Hubsan,Hubsan Zino,,2020-07-06T08:29:17.000+07:00
149784791704,,,,,Parrot,Parrot Anafi,,2022-08-26T17:09:22.000+07:00
117107059620,,,,,Hubsan,Hubsan Zino,,2024-10-23T06:27:13.000+07:00
250306133717,,,,,DJI,DJI Phantom,,2024-08-04T00:42:29.000+07:00
413508880997,,,,,BenQ,BenQ SW Series,,2020-04-24T22:50:59.000+07:00
813492908711,,,,,TP-Link,Kasa,,2020-03-19T22:09:04.000+07:00
139348315576,,,,,DBPOWER,DBPOWER MJX X400W,,2021-02-16T01:11:39.000+07:00
245665331957,,,,,Lenovo,Legion,,2023-05-23T19:34:28.000+07:00
203344928149,,,,,Contixo,Contixo F22,,2023-12-09T02:31:03.000+07:00
426652023315,,,,,Parrot,Parrot Bebop,,2024-06-27T00:05:53.000+07:00
529070124316,,,,,DJI,DJI Mavic,,2021-08-30T23:35:56.000+07:00
655653368151,,,,,JJRC,JJRC H68,,2023-05-14T04:13:28.000+07:00
532210003063,,,,,SteelSeries,SteelSeries Apex,,2023-09-09T16:04:22.000+07:00
871447489804,,,,,Olympus,Olympus OM-D,,2025-04-07T03:31:33.000+07:00
944005813155,,,,,Syma,Syma X8G,,2021-12-09T16:13:15.000+07:00
119542255292,,,,,Lenovo,Legion,,2021-01-03T22:18:24.000+07:00
845502923182,,,,,Acer,Aspire,,2021-07-16T08:47:48.000+07:00
537034801444,,,,,Acer,Swift,,2021-03-12T05:56:22.000+07:00
216394080831,,,,,SteelSeries,SteelSeries Apex,,2024-06-17T14:09:12.000+07:00
421392088754,,,,,Apple,iPhone,,2021-09-19T12:44:25.000+07:00
529682545761,,,,,Oppo,Find Series,,2023-05-04T06:41:35.000+07:00
819691116759,,,,,Apple,iPad,,2025-06-03T10:34:42.000+07:00
353872553255,,,,,Epson,Epson WorkForce,,2025-04-24T01:46:48.000+07:00
319717313311,,,,,HP,Pavilion,,2023-05-14T22:38:30.000+07:00
280429763683,,,,,Honor,Honor 50,,2022-06-24T22:25:09.000+07:00
431138144169,,,,,Hubsan,Hubsan Zino,,2023-09-11T09:30:58.000+07:00
314898941652,,,,,Autel Robotics,Autel X-Star,,2022-10-15T22:16:13.000+07:00
485482975001,,,,,Google,Nest,,2024-09-09T10:37:38.000+07:00
378539343990,,,,,Vivo,Vivo X Series,,2020-08-07T10:15:45.000+07:00
738694105989,,,,,SteelSeries,SteelSeries Apex,,2023-08-15T10:37:01.000+07:00
733782492941,,,,,Toshiba,Toshiba Tecra,,2023-08-10T16:34:12.000+07:00
293570500023,,,,,Vivo,Vivo Y20,,2024-01-22T23:59:00.000+07:00
105476236240,,,,,Hubsan,Hubsan Zino,,2022-07-26T19:25:00.000+07:00
412133737351,,,,,Samsung,Galaxy Note,,2024-05-28T05:07:51.000+07:00
975845001872,,,,,Netgear,Orbi,,2021-05-31T02:56:14.000+07:00
897959439920,,,,,BlackBerry,BlackBerry Motion,,2023-12-17T17:23:33.000+07:00
286635040282,,,,,Huawei,Honor,,2024-12-02T22:08:41.000+07:00
150374772562,,,,,Microsoft,Surface Pro,,2022-11-22T00:26:41.000+07:00
953610871260,,,,,ZTE,ZTE Axon,,2020-09-27T14:30:21.000+07:00
178740637626,,,,,ZTE,Axon,,2023-06-25T02:46:53.000+07:00
174457802841,,,,,Vivo,Vivo V21,,2022-10-30T00:47:50.000+07:00
206807673891,,,,,TCL,BlackBerry,,2024-08-29T01:55:23.000+07:00
508997140846,,,,,GoPro,GoPro HERO,,2025-03-13T01:54:13.000+07:00
897174315465,,,,,Razer,Razer Phone,,2021-11-27T23:06:20.000+07:00
198089251723,,,,,Nokia,Nokia 3,,2024-04-28T01:01:14.000+07:00
159863526196,,,,,Netgear,Orbi,,2024-01-16T15:12:53.000+07:00
105970865158,,,,,Ruko,Ruko F11 Pro,,2021-11-10T12:41:25.000+07:00
559474685273,,,,,Sony,Alpha Camera,,2020-04-10T08:06:33.000+07:00
916250395657,,,,,D-Link,DIR Series,,2020-05-14T15:38:54.000+07:00
934375258748,,,,,Vivo,Vivo X Series,,2024-07-23T12:28:01.000+07:00
834490739363,,,,,Acer,Aspire,,2022-12-24T21:31:12.000+07:00
757182039991,,,,,Oppo,Reno Series,,2021-08-12T13:48:37.000+07:00
687204512243,,,,,Oppo,Find Series,,2020-10-27T15:55:04.000+07:00
926168655920,,,,,Alcatel,Alcatel 1,,2021-10-30T03:15:47.000+07:00
138823242475,,,,,Fujifilm,Fujifilm GFX,,2021-07-24T19:39:46.000+07:00
200385475214,,,,,Potensic,Potensic D80,,2023-03-22T21:24:47.000+07:00
697569679918,,,,,Linksys,WRT,,2023-08-26T23:44:07.000+07:00
437531890970,,,,,Fujifilm,Fujifilm GFX,,2021-12-16T20:36:44.000+07:00
959300823756,,,,,OnePlus,OnePlus Nord,,2022-07-10T07:11:02.000+07:00
174063530203,,,,,OnePlus,OnePlus 8,,2022-11-28T20:23:22.000+07:00
380371466887,,,,,BenQ,BenQ PD Series,,2021-11-02T23:31:38.000+07:00
712994361581,,,,,Epson,Epson WorkForce,,2021-04-08T17:49:58.000+07:00
966922933949,,,,,Realme,Realme 8,,2021-03-12T09:38:19.000+07:00
585255671835,,,,,ZTE,ZTE Blade,,2022-12-13T11:41:03.000+07:00
277145799280,,,,,Skydio,Skydio X2,,2022-11-15T14:34:00.000+07:00
800021565032,,,,,Oppo,Reno Series,,2021-02-14T00:15:22.000+07:00
811538191403,,,,,BlackBerry,BlackBerry Motion,,2020-10-04T12:23:19.000+07:00
990304697162,,,,,Honor,Honor V40,,2023-04-09T11:52:01.000+07:00
593183020515,,,,,Dell,XPS,,2022-07-07T00:46:15.000+07:00
429002790290,,,,,Realme,Realme Narzo,,2023-05-02T11:23:39.000+07:00
626216749842,,,,,Toshiba,Toshiba Tecra,,2021-01-02T19:36:35.000+07:00
818799170103,,,,,Tecno,Tecno Spark,,2020-10-19T13:35:45.000+07:00
725915900200,,,,,ZTE,Axon,,2020-05-13T23:48:40.000+07:00
179681505205,,,,,Realme,Realme Narzo,,2023-09-10T11:20:08.000+07:00
892814546972,,,,,Huawei,Mate Series,,2024-01-17T07:55:28.000+07:00
341579061862,,,,,Hubsan,Hubsan Zino,,2025-03-09T07:34:09.000+07:00
658976274028,,,,,Vivo,Vivo V21,,2022-05-13T03:57:30.000+07:00
742263720905,,,,,Honor,Honor V40,,2024-01-07T15:00:01.000+07:00
267834535194,,,,,Corsair,Corsair K70,,2020-04-06T10:46:06.000+07:00
174040841782,,,,,Nikon,Nikon D Series,,2020-07-22T06:34:05.000+07:00
201028549551,,,,,Xiaomi,Redmi Series,,2024-07-16T07:37:06.000+07:00
352719232698,,,,,Infinix,Infinix Hot,,2024-10-31T14:53:53.000+07:00
484116763516,,,,,DBPOWER,DBPOWER MJX X400W,,2021-03-27T08:26:52.000+07:00
576661691256,,,,,Infinix,Infinix Hot,,2021-01-14T04:44:04.000+07:00
509734467168,,,,,Motorola,Moto Z,,2025-02-22T14:39:39.000+07:00
325917043412,,,,,Toshiba,Toshiba Satellite,,2020-09-19T04:52:15.000+07:00
670233411195,,,,,Motorola,Moto E,,2024-05-31T17:07:51.000+07:00
103215619444,,,,,Fujifilm,Fujifilm GFX,,2024-08-12T15:19:35.000+07:00
417737218574,,,,,DJI,DJI Phantom,,2023-05-06T00:42:52.000+07:00
274385203740,,,,,TCL,BlackBerry,,2021-09-27T05:19:48.000+07:00
772482672232,,,,,Epson,Epson EcoTank,,2021-07-30T06:45:40.000+07:00
828376114850,,,,,ZTE,ZTE Axon,,2023-09-23T08:39:12.000+07:00
535432508984,,,,,Acer,Predator,,2024-10-02T16:36:08.000+07:00
460849122469,,,,,TCL,BlackBerry,,2022-03-23T12:32:36.000+07:00
373364604873,,,,,SteelSeries,SteelSeries Apex,,2020-10-05T15:42:13.000+07:00
111920855504,,,,,Epson,Epson WorkForce,,2020-10-24T07:42:27.000+07:00
469415110401,,,,,Infinix,Infinix Hot,,2025-01-22T12:12:04.000+07:00
866235144770,,,,,Nikon,Nikon D Series,,2025-01-27T01:35:55.000+07:00
878594326297,,,,,Vivo,Vivo Y Series,,2022-07-18T19:27:47.000+07:00
259905498457,,,,,Ruko,Ruko F11 Pro,,2024-02-14T22:10:47.000+07:00
417287246449,,,,,Huawei,Mate Series,,2021-03-24T21:21:00.000+07:00
769178672181,,,,,Alcatel,Alcatel 3,,2021-03-17T08:20:13.000+07:00
754301034999,,,,,Realme,Realme 8,,2024-10-10T16:40:45.000+07:00
991000145633,,,,,Epson,Epson WorkForce,,2024-05-01T01:33:06.000+07:00
120087030652,,,,,Logitech,Logitech G,,2023-02-27T04:45:55.000+07:00
950047897184,,,,,BlackBerry,BlackBerry Motion,,2024-06-13T22:50:48.000+07:00
286017680770,,,,,Hubsan,Hubsan Zino,,2023-11-28T13:18:55.000+07:00
827133785177,,,,,Snaptain,Snaptain SP3000,,2024-05-13T01:59:02.000+07:00
209845095341,,,,,Realme,Realme Narzo,,2022-12-26T01:12:06.000+07:00
213115976983,,,,,Tecno,Tecno Spark,,2020-04-15T05:36:41.000+07:00
441580255858,,,,,Vivo,Vivo Y Series,,2023-03-21T12:40:08.000+07:00
949484317685,,,,,Huawei,Mate Series,,2023-08-25T17:00:13.000+07:00
523081710827,,,,,Parrot,Parrot Bebop,,2024-08-03T14:52:07.000+07:00
941209580556,,,,,DBPOWER,DBPOWER UDI U842,,2023-08-14T10:26:25.000+07:00
167158360690,,,,,BenQ,BenQ PD Series,,2023-10-30T12:10:07.000+07:00
786772689654,,,,,TP-Link,Kasa,,2024-09-01T00:45:57.000+07:00
960693378845,,,,,Canon,Canon PIXMA,,2021-05-23T12:07:00.000+07:00
458288000904,,,,,Syma,Syma X8G,,2025-05-08T10:15:32.000+07:00
904094465691,,,,,TP-Link,Archer,,2022-11-08T13:47:25.000+07:00
163336329912,,,,,Potensic,Potensic D80,,2024-05-21T06:39:32.000+07:00
249676196423,,,,,Toshiba,Toshiba Satellite,,2024-10-07T07:38:38.000+07:00
321790501671,,,,,DBPOWER,DBPOWER MJX X400W,,2021-07-27T08:06:20.000+07:00
232664185694,,,,,Tecno,Tecno Camon,,2024-05-17T19:39:32.000+07:00
133209698850,,,,,BenQ,BenQ SW Series,,2020-08-01T00:36:01.000+07:00
388229697408,,,,,Parrot,Parrot Bebop,,2022-09-02T04:27:07.000+07:00
951905229182,,,,,Corsair,Corsair M65,,2023-11-17T08:21:40.000+07:00
395255159053,,,,,BlackBerry,BlackBerry Key2,,2024-03-16T09:18:55.000+07:00
395199017220,,,,,Tecno,Tecno Camon,,2020-08-21T18:30:26.000+07:00
617933884268,,,,,Holy Stone,Holy Stone HS110D,,2024-01-09T01:40:39.000+07:00
250669821836,,,,,Asus,ROG,,2020-02-04T21:34:22.000+07:00
547530386672,,,,,Epson,Epson WorkForce,,2022-06-23T06:17:24.000+07:00
776536044711,,,,,Olympus,Olympus OM-D,,2024-10-10T01:47:47.000+07:00
467950552372,,,,,DBPOWER,DBPOWER UDI U842,,2022-04-12T08:58:21.000+07:00
534311378392,,,,,Fujitsu,Fujitsu Stylistic,,2021-06-15T22:57:05.000+07:00
295313902327,,,,,Vivo,Vivo Y20,,2022-10-05T04:46:02.000+07:00
933712547621,,,,,Lenovo,IdeaPad,,2024-05-31T10:19:08.000+07:00
803137484278,,,,,Epson,Epson WorkForce,,2023-04-16T04:11:41.000+07:00
680888942627,,,,,Huawei,Nova Series,,2022-07-01T23:00:33.000+07:00
634295275867,,,,,Netgear,Orbi,,2020-06-30T15:10:05.000+07:00
510756394624,,,,,ZTE,Axon,,2022-10-11T23:15:35.000+07:00
119754310359,,,,,Microsoft,Surface Laptop,,2025-06-01T14:31:02.000+07:00
619036579250,,,,,GoPro,GoPro MAX,,2022-07-24T05:11:10.000+07:00
609348527622,,,,,Realme,Realme Narzo,,2025-05-16T08:05:48.000+07:00
998120650506,,,,,Sharp,Sharp Plasmacluster,,2025-03-27T10:01:45.000+07:00
144389553174,,,,,Alcatel,Alcatel 3,,2020-02-25T01:06:56.000+07:00
394163499661,,,,,Tecno,Tecno Camon,,2022-01-22T14:57:32.000+07:00
786021749087,,,,,ZTE,Blade,,2020-10-10T19:07:02.000+07:00
541697496661,,,,,Corsair,Corsair M65,,2022-12-25T18:29:36.000+07:00
904356551631,,,,,Holy Stone,Holy Stone HS110D,,2025-01-03T01:41:09.000+07:00
641614423552,,,,,Xiaomi,Redmi Series,,2020-01-18T11:23:16.000+07:00
194281018443,,,,,ZTE,ZTE Blade,,2020-04-16T07:55:29.000+07:00
395031806365,,,,,Motorola,Moto G,,2020-10-17T08:30:33.000+07:00
525349138078,,,,,Sony,Xperia,,2020-11-13T05:16:12.000+07:00
803355851594,,,,,HyperX,HyperX Cloud,,2025-05-02T02:19:04.000+07:00
475429889117,,,,,Toshiba,Toshiba Satellite,,2024-03-16T13:23:09.000+07:00
823224819883,,,,,Ruko,Ruko F11,,2023-06-18T14:12:55.000+07:00
623154390157,,,,,Tecno,Tecno Camon,,2023-03-04T15:23:30.000+07:00
675881833093,,,,,Asus,ROG,,2020-11-17T10:49:32.000+07:00
471524704330,,,,,TCL,Alcatel,,2023-09-11T03:38:00.000+07:00
319525090442,,,,,Razer,Razer Blade,,2024-07-06T02:57:11.000+07:00
808990589613,,,,,HP,Envy,,2020-03-07T20:52:07.000+07:00
425950075623,,,,,Parrot,Parrot Bebop,,2024-06-25T10:30:38.000+07:00
427602946375,,,,,Dell,Alienware,,2023-08-10T09:16:25.000+07:00
591159634268,,,,,ZTE,ZTE Blade,,2020-06-27T18:53:34.000+07:00
652341248286,,,,,Huawei,P Series,,2021-07-24T05:30:56.000+07:00
219165527125,,,,,Realme,Realme Narzo,,2024-02-25T16:10:50.000+07:00
751954785821,,,,,Lenovo,ThinkPad,,2023-09-12T23:36:55.000+07:00
837034109043,,,,,Syma,Syma X8G,,2023-09-10T19:33:40.000+07:00
889470516787,,,,,Canon,Canon PIXMA,,2024-03-12T14:26:27.000+07:00
259063438902,,,,,DBPOWER,DBPOWER UDI U842,,2021-06-30T06:59:03.000+07:00
106679038826,,,,,Dell,XPS,,2020-11-16T10:03:12.000+07:00
577391060723,,,,,Nokia,Nokia 2,,2024-01-25T19:05:30.000+07:00
385358114353,,,,,Google,Chromecast,,2021-01-09T10:30:53.000+07:00
272213812585,,,,,Tecno,Tecno Spark,,2022-02-03T11:42:12.000+07:00
629575854523,,,,,Canon,Canon EOS,,2023-10-12T20:54:01.000+07:00
630289474277,,,,,Yuneec,Yuneec Breeze,,2022-09-29T13:01:55.000+07:00
984005055236,,,,,DBPOWER,DBPOWER MJX X400W,,2024-11-10T06:12:36.000+07:00
305249560800,,,,,Snaptain,Snaptain SP3000,,2020-04-27T12:47:29.000+07:00
322744343862,,,,,TP-Link,Archer,,2020-03-03T10:34:52.000+07:00
619122266403,,,,,Fujifilm,Fujifilm X Series,,2025-03-11T21:13:49.000+07:00
852147537348,,,,,BenQ,BenQ PD Series,,2025-04-01T12:18:01.000+07:00
595835307171,,,,,Yuneec,Yuneec Breeze,,2023-04-21T23:20:01.000+07:00
367383073010,,,,,Potensic,Potensic D85,,2020-07-31T21:25:34.000+07:00
603268116134,,,,,Syma,Syma X8G,,2023-04-29T13:27:43.000+07:00
629132130164,,,,,Alcatel,Alcatel 1,,2023-07-01T05:22:03.000+07:00
271765738860,,,,,LG,LG G,,2024-07-12T00:05:07.000+07:00
304785963112,,,,,Skydio,Skydio 2,,2024-04-16T07:03:56.000+07:00
633755106232,,,,,Motorola,Moto E,,2021-05-15T05:12:32.000+07:00
477100370308,,,,,Potensic,Potensic D80,,2022-02-02T23:23:30.000+07:00
893770815544,,,,,Apple,MacBook,,2020-11-11T02:44:25.000+07:00
689120930965,,,,,Linksys,Velop,,2022-04-20T05:51:40.000+07:00
738251150946,,,,,SteelSeries,SteelSeries Apex,,2025-01-05T15:49:08.000+07:00
372091644303,,,,,Vivo,Vivo Y20,,2021-06-16T10:31:47.000+07:00
304877384222,,,,,D-Link,DAP Series,,2024-07-21T06:23:29.000+07:00
546580055054,,,,,Skydio,Skydio 2,,2024-08-07T01:42:14.000+07:00
227273304607,,,,,GoPro,GoPro HERO,,2023-08-08T20:50:52.000+07:00
672231288594,,,,,BenQ,BenQ SW Series,,2021-08-31T04:27:58.000+07:00
207976921528,,,,,Google,Pixel,,2022-07-19T16:53:06.000+07:00
689356736407,,,,,HP,Envy,,2025-03-04T10:26:59.000+07:00
646099727240,,,,,Apple,AirPods,,2023-08-24T12:57:03.000+07:00
296486452435,,,,,Acer,Swift,,2023-07-24T06:28:31.000+07:00
890787794393,,,,,Motorola,Moto Z,,2022-09-10T10:34:37.000+07:00
149273718214,,,,,Motorola,Moto Z,,2020-12-16T20:49:23.000+07:00
